,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons,Book Rating
342,"Balthazar Getty, Chris Furrh, Danuel Pipoly, James Badge Dale",3 nominations.,N/A,USA,20 Nov 2001,Harry Hook,,"Adventure, Drama, Thriller",English,N/A,"Stranded on an island, a group of schoolboys degenerate into savagery.",https://m.media-amazon.com/images/M/MV5BOTI2NTQyODk0M15BMl5BanBnXkFtZTcwNTQ3NDk0NA@@._V1_SX300.jpg,Nelson Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",16 Mar 1990,True,90 min,Lord of the Flies,movie,N/A,"William Golding (novel), Jay Presson Allen (screenplay)",1990,tt0100054,6.4,"24,942",,3.65
343,"Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Linda Faye Farkas",Won 1 Oscar. Another 14 wins & 32 nominations.,N/A,USA,06 Nov 2001,Martin Scorsese,,"Drama, Romance","English, Italian",90,"A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",https://m.media-amazon.com/images/M/MV5BMDhkN2FhYTktYWUwNy00NTE5LWJiYjYtMGNlODIyNDc5MWZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Columbia Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",01 Oct 1993,True,139 min,The Age of Innocence,movie,N/A,"Edith Wharton (novel), Jay Cocks (screenplay), Martin Scorsese (screenplay)",1993,tt0106226,7.2,"42,230",,3.93
344,"Robert Burger, Arthur Burz, Doris Dressler, Mario Gasser",N/A,N/A,"Slovenia, Austria",N/A,Uros Zavodnik,,"Short, Drama",German,N/A,"Joseph K., an ""everyman"", confronts himself with the law one day. The message will be delivered to him that he is under arrest. It can be truth! There has to be a mistake! He is convinced ...",N/A,N/A,N/A,[],16 Sep 2006,True,22 min,Der Prozess,movie,N/A,Uros Zavodnik (screenplay),2006,tt1542448,N/A,N/A,,3.98
345,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",4 wins & 8 nominations.,"$79,600,000",USA,25 May 2010,Lasse Hallström,,"Drama, Romance, War",English,43,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,https://m.media-amazon.com/images/M/MV5BMTk1NDEzMTU5NV5BMl5BanBnXkFtZTcwNTI3MTk5Mg@@._V1_SX300.jpg,Screen Gems/SONY PICTURES,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",05 Feb 2010,True,108 min,Dear John,movie,http://www.dearjohn-movie.com/,"Jamie Linden (screenplay), Nicholas Sparks (novel)",2010,tt0989757,6.3,"123,214",,4.01
346,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.22
347,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.2
348,"Max Records, Pepita Emmerichs, Max Pfeifer, Madeleine Greaves",Nominated for 1 Golden Globe. Another 7 wins & 53 nominations.,"$77,222,184","Germany, Australia, USA",02 Mar 2010,Spike Jonze,,"Adventure, Drama, Family",English,71,"Yearning for escape and adventure, a young boy runs away from home and sails to an island filled with creatures that take him in as their king.",https://m.media-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",16 Oct 2009,True,101 min,Where the Wild Things Are,movie,http://www.wherethewildthingsare.com/,"Spike Jonze (screenplay), Dave Eggers (screenplay), Maurice Sendak (book)",2009,tt0386117,6.8,"94,650",,4.22
349,"Gemma Arterton, Derek Jacobi, Elliott Gould, Sophie Nélisse",1 nomination.,N/A,"France, Belgium, Canada, Romania",N/A,Radu Mihaileanu,,"Drama, Romance, War","English, Yiddish",N/A,The story of a long-lost book that mysteriously reappears and connects an old man searching for his son with a girl seeking a cure for her mother's loneliness.,https://m.media-amazon.com/images/M/MV5BYjNiODhjOTktNTczYy00OTNjLTkxMTUtMTljZDg4YTFjOGYyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,2.4.7. Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",09 Nov 2016,True,134 min,The History of Love,movie,N/A,"Radu Mihaileanu (scenario and adaptation), Marcia Romano (scenario and adaptation), Radu Mihaileanu (dialogue), Nicole Krauss (based on the novel by)",2016,tt0443533,6.4,882,,3.91
350,"Robert Hoffmann, Fabian Cevallos, Erich Bludau, Oskar von Schab",N/A,,"France, West Germany",,N/A,,Adventure,French,N/A,"Shipwrecked on an uninhabited island, Robinson Crusoe fills his time in either building a shelter for himself, or by reminiscing about the years he spent at sea and the adventures that led ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDMxNTc4OV5BMl5BanBnXkFtZTYwOTMxOTQ5._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",10 Sep 1965,True,85 min,The Adventures of Robinson Crusoe,series,,N/A,1964–,tt0167516,8.1,220,2,3.66
351,"Pierce Brosnan, William Takaku, Polly Walker, Ian Hart",N/A,N/A,USA,22 Jan 2002,"Rod Hardy, George Miller",,"Adventure, Drama",English,N/A,Robinson Crusoe flees Britain on a ship after killing his friend over the love of Mary. A fierce ocean storm wrecks his ship and leaves him stranded by himself on an uncharted island. Left ...,https://m.media-amazon.com/images/M/MV5BMzA4ODRlMjktNTdjYS00Zjc4LWIzYTQtM2IzNTFkMDI5Yzk1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Miramax,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",12 Jun 1997,True,105 min,Robinson Crusoe,movie,N/A,"Daniel Defoe (novel), Christopher Lofton (screenplay), Tracy Keenan Wynn (screenplay), Christopher Canaan (screenplay)",1997,tt0117496,5.9,"10,774",,3.66
352,"Jennifer Ehle, Colin Firth, Susannah Harker, Julia Sawalha",Won 1 Primetime Emmy. Another 8 wins & 13 nominations.,,UK,,N/A,,"Drama, Romance",English,N/A,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",https://m.media-amazon.com/images/M/MV5BMDM0MjFlOGYtNTg2ZC00MmRkLTg5OTQtM2U5ZjUyYTgxZThiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,,TV-PG,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",14 Jan 1996,True,327 min,Pride and Prejudice,series,,N/A,1995,tt0112130,8.9,"64,411",1,4.24
353,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur",Won 4 Oscars. Another 78 wins & 129 nominations.,"$103,500,000","USA, Taiwan, UK, Canada",12 Mar 2013,Ang Lee,,"Adventure, Drama, Fantasy","English, Tamil, French, Japanese, Hindi, Chinese",79,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",21 Nov 2012,True,127 min,Life of Pi,movie,http://www.lifeofpimovie.com,"Yann Martel (novel), David Magee (screenplay)",2012,tt0454876,7.9,"512,897",,3.88
354,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.48
355,"Hua Yueh, Eddy Ko, Ling Wang, Bao Cheng",N/A,N/A,Taiwan,N/A,Kuang Hui,,"Action, Adventure",Mandarin,N/A,"Excellent martial arts film depicts the exploits of the legendary Chinese scholar, Sun Tzu, the author of the world renowned book, ""The Art of War by Sun Tzu"" This film adaptation is filled with great fight scenes and battle stratagems.",https://images-na.ssl-images-amazon.com/images/M/MV5BMmVhNDIxNmUtNTliMi00Nzk3LTk1YTMtZjg1MzdhYTU5MDgzL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,True,88 min,The Art of War by Sun Tzu,movie,N/A,"Tao Chin, Hsue-chen Hsiao",1981,tt0164354,7.9,18,,3.95
356,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.95
357,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.89
358,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.92
359,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.0
360,"Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming",Won 1 Oscar. Another 2 wins & 7 nominations.,N/A,"UK, USA",02 Nov 1999,Douglas McGrath,,"Comedy, Drama, Romance",English,66,"While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love.",https://m.media-amazon.com/images/M/MV5BN2E1YTUzZDAtODQ2YS00MWNjLWEzMzAtZjgwY2M3ZTcwOTJhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,A&E Television Networks,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",30 Aug 1996,True,120 min,Emma,movie,N/A,"Jane Austen (novel), Douglas McGrath (screenplay)",1996,tt0116191,6.7,"31,497",,3.99
361,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",Nominated for 4 Oscars. Another 9 wins & 19 nominations.,N/A,"UK, USA",29 Jun 1999,Stanley Kubrick,,"Crime, Drama, Sci-Fi",English,80,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",02 Feb 1972,True,136 min,A Clockwork Orange,movie,N/A,"Stanley Kubrick (screenplay), Anthony Burgess (novel)",1971,tt0066921,8.3,"659,884",,3.98
362,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.18
363,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",Nominated for 4 Oscars. Another 9 wins & 19 nominations.,N/A,"UK, USA",29 Jun 1999,Stanley Kubrick,,"Crime, Drama, Sci-Fi",English,80,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",02 Feb 1972,True,136 min,A Clockwork Orange,movie,N/A,"Stanley Kubrick (screenplay), Anthony Burgess (novel)",1971,tt0066921,8.3,"659,884",,3.98
364,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",Nominated for 4 Oscars. Another 9 wins & 19 nominations.,N/A,"UK, USA",29 Jun 1999,Stanley Kubrick,,"Crime, Drama, Sci-Fi",English,80,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",02 Feb 1972,True,136 min,A Clockwork Orange,movie,N/A,"Stanley Kubrick (screenplay), Anthony Burgess (novel)",1971,tt0066921,8.3,"659,884",,3.98
365,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",Nominated for 4 Oscars. Another 9 wins & 19 nominations.,N/A,"UK, USA",29 Jun 1999,Stanley Kubrick,,"Crime, Drama, Sci-Fi",English,80,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",02 Feb 1972,True,136 min,A Clockwork Orange,movie,N/A,"Stanley Kubrick (screenplay), Anthony Burgess (novel)",1971,tt0066921,8.3,"659,884",,3.98
366,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.05
367,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.05
368,N/A,N/A,N/A,USA,N/A,N/A,,Documentary,English,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",17 Jan 1996,True,N/A,The 7 Habits of Highly Effective People,movie,N/A,Stephen R. Covey (book),1996,tt0432244,7.3,6,,4.05
369,"Richard Greene, Basil Rathbone, Wendy Barrie, Nigel Bruce",N/A,N/A,USA,27 Apr 2004,Sidney Lanfield,,"Horror, Mystery, Thriller",English,N/A,"Sherlock Holmes and Dr Watson investigate the legend of a supernatural hound, a beast that may be stalking a young heir on the fog-shrouded moorland that makes up his estate.",https://images-na.ssl-images-amazon.com/images/M/MV5BZWI4NTQ5MmItOGIwYi00YjdkLWJkYTgtNzMzOTk5YTU4MjJkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,20th Century Fox,APPROVED,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",31 Mar 1939,True,80 min,The Hound of the Baskervilles,movie,N/A,"Ernest Pascal (screenplay), Arthur Conan Doyle (novel)",1939,tt0031448,7.6,"7,848",,4.09
370,"Giorgos Komiotis, Akis Melahris, Elli Moka",N/A,N/A,Greece,N/A,Akis Melahris,,"Animation, Short",English,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyODM2OTg2OV5BMl5BanBnXkFtZTcwMTUzODM0NQ@@._V1_SX300.jpg,N/A,N/A,[],N/A,True,17 min,The Iliad II : The Return,movie,N/A,N/A,2008,tt1941689,N/A,N/A,,3.83
371,"Giorgos Komiotis, Akis Melahris, Elli Moka",N/A,N/A,Greece,N/A,Akis Melahris,,"Animation, Short",English,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyODM2OTg2OV5BMl5BanBnXkFtZTcwMTUzODM0NQ@@._V1_SX300.jpg,N/A,N/A,[],N/A,True,17 min,The Iliad II : The Return,movie,N/A,N/A,2008,tt1941689,N/A,N/A,,3.83
372,"Richard Greene, Basil Rathbone, Wendy Barrie, Nigel Bruce",N/A,N/A,USA,27 Apr 2004,Sidney Lanfield,,"Horror, Mystery, Thriller",English,N/A,"Sherlock Holmes and Dr Watson investigate the legend of a supernatural hound, a beast that may be stalking a young heir on the fog-shrouded moorland that makes up his estate.",https://images-na.ssl-images-amazon.com/images/M/MV5BZWI4NTQ5MmItOGIwYi00YjdkLWJkYTgtNzMzOTk5YTU4MjJkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,20th Century Fox,APPROVED,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",31 Mar 1939,True,80 min,The Hound of the Baskervilles,movie,N/A,"Ernest Pascal (screenplay), Arthur Conan Doyle (novel)",1939,tt0031448,7.6,"7,848",,4.09
373,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.19
374,N/A,N/A,N/A,USA,N/A,N/A,,Biography,N/A,N/A,"Frankl, a renowned psychotherapist and contemporary of Sigmund Freud in Nazi occupied Vienna, managed to put his therapeutic skills to work inside the concentration camps, inspiring many of...",N/A,N/A,N/A,[],N/A,True,N/A,Man's Search for Meaning,movie,N/A,"Viktor Frankl (book), Adam Gibgot",2017,tt4788880,N/A,N/A,,4.33
375,N/A,N/A,N/A,USA,N/A,N/A,,Biography,N/A,N/A,"Frankl, a renowned psychotherapist and contemporary of Sigmund Freud in Nazi occupied Vienna, managed to put his therapeutic skills to work inside the concentration camps, inspiring many of...",N/A,N/A,N/A,[],N/A,True,N/A,Man's Search for Meaning,movie,N/A,"Viktor Frankl (book), Adam Gibgot",2017,tt4788880,N/A,N/A,,4.33
376,"Anjelica Huston, Mai Zetterling, Jasen Fisher, Rowan Atkinson",Nominated for 1 BAFTA Film Award. Another 3 wins & 7 nominations.,N/A,"UK, USA",22 Jun 1999,Nicolas Roeg,,"Adventure, Comedy, Family",English,N/A,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.",https://m.media-amazon.com/images/M/MV5BMjI1MDg5NzAyMV5BMl5BanBnXkFtZTgwNzU5Mzk4NjE@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",24 Aug 1990,True,91 min,The Witches,movie,N/A,"Roald Dahl (book), Allan Scott (screenplay)",1990,tt0100944,6.8,"29,357",,4.17
377,"Dylan Kuutsuo, Alexander Anderson, Aida",N/A,N/A,Finland,N/A,Aleksi Vettenranta,,"Short, Mystery",Finnish,N/A,"After his mother left for a short vacation, boy is left home during which time he starts receiving videotapes from an unknown person.",https://images-na.ssl-images-amazon.com/images/M/MV5BN2M1MzFjNDEtYzM3YS00NzU5LWI5YTEtZTU3MDVkMTMyOTJkXkEyXkFqcGdeQXVyNDQwNTM5ODg@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",24 Dec 2017,True,34 min,Iliad,movie,N/A,Aleksi Vettenranta,2017,tt7787816,6.1,17,,3.83
378,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.48
379,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher",Nominated for 3 Oscars. Another 13 wins & 39 nominations.,"$12,924,917",USA,30 Mar 2004,Vadim Perelman,,"Crime, Drama","English, Persian",71,An abandoned wife is evicted from her house and starts a tragic conflict with her home's new owners.,https://m.media-amazon.com/images/M/MV5BMTIzMjQ5NzM2M15BMl5BanBnXkFtZTYwMzU2NDY3._V1_SX300.jpg,DreamWorks SKG,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",09 Jan 2004,True,126 min,House of Sand and Fog,movie,http://www.dreamworks.com/houseofsandandfog/,"Andre Dubus III (novel), Vadim Perelman (screenplay), Shawn Lawrence Otto (screenplay)",2003,tt0315983,7.6,"60,704",,3.83
380,"Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands",Won 3 Oscars. Another 21 wins & 23 nominations.,N/A,UK,04 Jul 2000,James Ivory,,"Drama, Romance","English, Italian",80,"When Lucy Honeychurch and chaperone Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting...",https://ia.media-imdb.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Cinecom Pictures,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",11 Apr 1986,True,117 min,A Room with a View,movie,N/A,"E.M. Forster (novel), Ruth Prawer Jhabvala (screenplay)",1985,tt0091867,7.4,"33,723",,3.91
381,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.91
382,"Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick",6 wins & 5 nominations.,"$82,234,139",USA,19 Jun 2007,Gabor Csupo,,"Adventure, Drama, Family",English,74,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,https://m.media-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",16 Feb 2007,True,96 min,Bridge to Terabithia,movie,http://www.disney.com/terabithia,"Jeff Stockwell (screenplay), David Paterson (screenplay), Katherine Paterson (book)",2007,tt0398808,7.2,"126,218",,3.98
383,"Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick",6 wins & 5 nominations.,"$82,234,139",USA,19 Jun 2007,Gabor Csupo,,"Adventure, Drama, Family",English,74,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,https://m.media-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",16 Feb 2007,True,96 min,Bridge to Terabithia,movie,http://www.disney.com/terabithia,"Jeff Stockwell (screenplay), David Paterson (screenplay), Katherine Paterson (book)",2007,tt0398808,7.2,"126,218",,3.98
384,"Spencer Tracy, Felipe Pazos, Harry Bellaver, Don Diamond",Won 1 Oscar. Another 5 wins & 4 nominations.,N/A,USA,13 Mar 2001,"John Sturges, Henry King, Fred Zinnemann",,"Adventure, Drama",English,N/A,An old Cuban fisherman's dry spell is broken when he hooks a gigantic fish that drags him out to sea. Based on Ernest Hemingway's story.,https://m.media-amazon.com/images/M/MV5BMzFiYTdmODItZGVlZi00MThlLWIzMjQtMDIwNzEyNWNhYTg1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,WARNER BROTHERS PICTURES,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",11 Oct 1958,True,86 min,The Old Man and the Sea,movie,N/A,"Ernest Hemingway (novel), Peter Viertel",1958,tt0052027,7.0,"6,198",,3.73
385,"Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick",6 wins & 5 nominations.,"$82,234,139",USA,19 Jun 2007,Gabor Csupo,,"Adventure, Drama, Family",English,74,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,https://m.media-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",16 Feb 2007,True,96 min,Bridge to Terabithia,movie,http://www.disney.com/terabithia,"Jeff Stockwell (screenplay), David Paterson (screenplay), Katherine Paterson (book)",2007,tt0398808,7.2,"126,218",,3.98
