"publisher","dagger","book_review_link","author","primary_isbn10","price","primary_isbn13","sunday_review_link","date","first_chapter_link","contributor","title","age_group","weeks_on_list"
"Putnam",0,NA,"Alex Berenson","None",0,"9.78E+12",NA,"2/28/16",NA,"by Alex Berenson","THE WOLVES",NA,1
"Vintage",0,NA,"P D James","307758982",0,"9.78E+12",NA,"2/28/16",NA,"by P. D. James","A TASTE FOR DEATH",NA,1
"Gallery Books",0,NA,"Christina Lauren","1476777993",0,"9.78E+12",NA,"2/21/16",NA,"by Christina Lauren","WICKED SEXY LIAR",NA,1
"Jove",0,NA,"Christine Feehan","None",0,"9.78E+12",NA,"2/14/16",NA,"by Christine Feehan","SPIDER GAME",NA,1
"Tor/Tom Doherty",0,NA,"Brandon Sanderson","146686267X",0,"9.78E+12",NA,"2/14/16",NA,"by Brandon Sanderson","THE BANDS OF MOURNING",NA,1
"Avon",0,NA,"Eloisa James","62389440",0,"9.78E+12",NA,"2/14/16",NA,"by Eloisa James","MY AMERICAN DUCHESS",NA,1
"Del Rey",0,NA,"Kevin Hearne","345548523",0,"9.78E+12",NA,"2/14/16",NA,"by Kevin Hearne","STAKED",NA,1
"Simon & Schuster",0,NA,"Sandra Brown","1416563229",0,"9.78E+12",NA,"2/14/16",NA,"by Sandra Brown","TOUGH CUSTOMER",NA,1
"Delacorte",0,NA,"Karen Marie Moning","440339820",0,"9.78E+12",NA,"2/7/16",NA,"by Karen Marie Moning","FEVERBORN",NA,1
"Harper",0,NA,"Bernard Cornwell","62250965",0,"9.78E+12",NA,"2/7/16",NA,"by Bernard Cornwell","WARRIORS OF THE STORM",NA,1
"Elle Kennedy",0,NA,"Elle Kennedy","None",0,"9.78E+12",NA,"1/31/16",NA,"by Elle Kennedy","THE SCORE",NA,1
"Kristen Ashley",0,NA,"Kristen Ashley",NA,0,"A00B0182LT4L4",NA,"1/31/16",NA,"by Kristen Ashley","SEBRING",NA,1
"Dutton",0,NA,"Tami Hoag","698190831",0,"9.78E+12",NA,"1/31/16",NA,"by Tami Hoag","THE BITTER SEASON",NA,1
"Morrow/HarperCollins",0,NA,"Jay Crownover","006238595X",0,"9.78E+12",NA,"1/24/16",NA,"by Jay Crownover","BUILT",NA,1
"Kensington",0,NA,"Fern Michaels","None",0,"9.78E+12",NA,"1/17/16",NA,"by Fern Michaels","POINT BLANK",NA,1
"Dutton",0,NA,"Brad Taylor","698404149",0,"9.78E+12",NA,"1/17/16",NA,"by Brad Taylor","THE FORGOTTEN SOLDIER",NA,1
"HQN",0,NA,"Kristan Higgins","1460391896",0,"9.78E+12",NA,"1/17/16",NA,"by Kristan Higgins","ANYTHING FOR YOU",NA,1
"Morrow/HarperCollins",0,NA,"James Rollins","62381636",0,"9.78E+12",NA,"1/3/16",NA,"by James Rollins","THE BONE LABYRINTH",NA,1
"Berkley",0,NA,"Jayne Ann Krentz",NA,0,"9.78E+12",NA,"12/27/15",NA,"by Jayne Ann Krentz","SECRET SISTERS",NA,1
"Signet",0,NA,"J R Ward",NA,0,"9.78E+12",NA,"12/20/15",NA,"by J. R. Ward","BLOOD KISS",NA,1
"Jove",0,NA,"Christine Feehan","None",0,"9.78E+12",NA,"12/13/15",NA,"by Christine Feehan","WILD CAT",NA,1
"Kendall Ryan",0,NA,"Kendall Ryan","None",0,"A00B014X8XL1Y",NA,"12/6/15",NA,"by Kendall Ryan","MONSTER ________",NA,1
"Simon & Schuster",0,NA,"Richard Paul Evans","1501119796",0,"9.78E+12",NA,"12/6/15",NA,"by Richard Paul Evans","THE MISTLETOE INN",NA,1
"Morrow/HarperCollins",0,NA,"Kim van Alkemade","62338315",0,"9.78E+12",NA,"12/6/15",NA,"by Kim van Alkemade","ORPHAN #8",NA,1
"Atria",0,NA,"Colleen Hoover","1501110357",0,"9.78E+12",NA,"11/29/15",NA,"by Colleen Hoover","9-Nov",NA,1
"Berkley",0,NA,"Joanna Wylde","None",0,"9.78E+12",NA,"11/29/15",NA,"by Joanna Wylde","REAPER'S FALL",NA,1
"Simon & Schuster",0,NA,"John Irving","1451664168",0,"9.78E+12","https://www.nytimes.com/2015/11/29/books/review/john-irvings-avenue-of-mysteries.html","11/22/15",NA,"by John Irving","AVENUE OF MYSTERIES",NA,1
"Crown Archetype",0,NA,"Gillian Flynn","080418898X",0,"9.78E+12",NA,"11/22/15",NA,"by Gillian Flynn","THE GROWNUP",NA,1
"Berkley",0,NA,"Marie Force","None",0,"9.78E+12",NA,"11/22/15",NA,"by Marie Force","IT'S ONLY LOVE",NA,1
"Viking",0,NA,"Elizabeth George",NA,0,"9.78E+12",NA,"11/15/15",NA,"by Elizabeth George","A BANQUET OF CONSEQUENCES",NA,1
"Forever",0,NA,"Kristen Ashley","1455533246",0,"9.78E+12",NA,"11/15/15",NA,"by Kristen Ashley","WALK THROUGH FIRE",NA,1
"Berkley",0,NA,"Maya Banks","None",0,"9.78E+12",NA,"11/15/15",NA,"by Maya Banks","DARKEST BEFORE DAWN",NA,1
"Avon",0,NA,"Lisa Kleypas","None",0,"9.78E+12",NA,"11/15/15",NA,"by Lisa Kleypas","COLD-HEARTED RAKE",NA,1
"Pantheon",0,NA,"Alexander McCall Smith","None",0,"9.78E+12",NA,"11/15/15",NA,"by Alexander McCall Smith","THE WOMAN WHO WALKED IN SUNSHINE",NA,1
"St. Martin's",0,NA,"Lisa Scottoline","1250027942",0,"9.78E+12",NA,"11/15/15",NA,"by Lisa Scottoline","CORRUPTED",NA,1
"Atria",0,NA,"Kate Morton","1451649371",0,"9.78E+12",NA,"11/8/15",NA,"by Kate Morton","THE LAKE HOUSE",NA,1
"Harper Perennial/HarperCollins",0,NA,"Joseph Fink and Jeffrey Cranor","62351427",0,"9.78E+12",NA,"11/8/15",NA,"by Joseph Fink and Jeffrey Cranor","WELCOME TO NIGHT VALE",NA,1
"Tijan",0,NA,"Tijan","None",0,"A00B016TO0AOG",NA,"11/8/15",NA,"by Tijan","KIAN",NA,1
"Putnam",0,NA,"Stuart Woods","None",0,"9.78E+12",NA,"11/1/15",NA,"by Stuart Woods","FOREIGN AFFAIRS",NA,1
"Knopf",0,NA,"Garth Risk Hallberg","385353774",0,"9.78E+12","https://www.nytimes.com/2015/10/11/books/review/garth-risk-hallbergs-city-on-fire.html","11/1/15",NA,"by Garth Risk Hallberg","CITY ON FIRE",NA,1
"Tor/Tom Doherty",0,NA,"David Weber","142994983X",0,"9.78E+12",NA,"11/1/15",NA,"by David Weber","HELL'S FOUNDATIONS QUIVER",NA,1
"Tor/Tom Doherty",0,NA,"Brandon Sanderson","1466862661",0,"9.78E+12",NA,"10/25/15",NA,"by Brandon Sanderson","SHADOWS OF SELF",NA,1
"Ballantine",0,NA,"Debbie Macomber","553391704",0,"9.78E+12",NA,"10/25/15",NA,"by Debbie Macomber","DASHING THROUGH THE SNOW",NA,1
"Putnam",0,NA,"John Sandford and Ctein","698411676",0,"9.78E+12",NA,"10/25/15",NA,"by John Sandford and Ctein","SATURN RUN",NA,1
"ROC",0,NA,"Jim Butcher","698138007",0,"9.78E+12",NA,"10/18/15",NA,"by Jim Butcher","THE AERONAUT'S WINDLASS",NA,1
"Jove",0,NA,"J D Robb and others","None",0,"9.78E+12",NA,"10/18/15",NA,"by J. D. Robb and others","DOWN THE RABBIT HOLE",NA,1
"Avon",0,NA,"Lynsay Sands","None",0,"9.78E+12",NA,"10/18/15",NA,"by Lynsay Sands","ABOUT A VAMPIRE",NA,1
"St. Martin's",0,NA,"Iris Johansen","None",0,"9.78E+12",NA,"10/18/15",NA,"by Iris Johansen","SHADOW PLAY",NA,1
"Mira",0,NA,"Heather Graham","None",0,"9.78E+12",NA,"10/18/15",NA,"by Heather Graham","THE HIDDEN",NA,1
"Ballantine",0,NA,"Kristin Hannah","307756963",0,"9.78E+12",NA,"10/11/15",NA,"by Kristin Hannah","ANGEL FALLS",NA,1
"Ballantine",0,NA,"Debbie Macomber","None",0,"9.78E+12",NA,"10/11/15",NA,"by Debbie Macomber","THE WAY TO A MAN'S HEART",NA,1
"Kingswell",0,NA,"Richard Castle","1484720342",0,"9.78E+12",NA,"10/11/15",NA,"by Richard Castle","RAGING HEAT",NA,1
"Forever",0,NA,"Meredith Wild","1455591742",0,"9.78E+12",NA,"10/4/15",NA,"by Meredith Wild","HARD LOVE",NA,1
"Carina",0,NA,"Marie Force","142689998X",0,"9.78E+12",NA,"10/4/15",NA,"by Marie Force","FATAL FRENZY",NA,1
"Morrow/HarperCollins",0,NA,"J A Jance","62297686",0,"9.78E+12",NA,"9/27/15",NA,"by J. A. Jance","DANCE OF THE BONES",NA,1
"Putnam",0,NA,"Reed Farrel Coleman","None",0,"9.78E+12",NA,"9/27/15",NA,"by Reed Farrel Coleman","ROBERT B. PARKER'S THE DEVIL WINS",NA,1
"Putnam",0,NA,"Clive Cussler and Russell Blake","698192095",0,"9.78E+12",NA,"9/20/15",NA,"by Clive Cussler and Russell Blake","THE SOLOMON CURSE",NA,1
"Berkley",0,NA,"Christine Feehan","None",0,"9.78E+12",NA,"9/20/15",NA,"by Christine Feehan","DARK GHOST",NA,1
"Signet",0,NA,"Mary Balogh","698156102",0,"9.78E+12",NA,"9/20/15",NA,"by Mary Balogh","ONLY A KISS",NA,1
"Minotaur",0,NA,"Louise Penny","1250022096",0,"9.78E+12",NA,"9/13/15",NA,"by Louise Penny","THE NATURE OF THE BEAST",NA,1
"Touchstone",0,NA,"Philippa Gregory","1476758824",0,"9.78E+12",NA,"9/13/15",NA,"by Philippa Gregory","THE TAMING OF THE QUEEN",NA,1
"JMC Creations",0,NA,"JS Cooper","1940218403",0,"9.78E+12",NA,"9/6/15",NA,"by J.S. Cooper","FOUR WEEK FIANC��",NA,1
"HTJB",0,NA,"Marie Force","1942295332",0,"9.78E+12",NA,"9/6/15",NA,"by Marie Force","LOVE AFTER DARK",NA,1
"HarperCollins",0,"https://www.nytimes.com/2004/12/13/books/13kaku.html","Michael Crichton","006175272X",0,"9.78E+12","https://www.nytimes.com/2005/01/30/books/review/30BARCOTT.html","8/30/15",NA,"by Michael Crichton","STATE OF FEAR",NA,1
"Dutton/Penguin Publishing Group",0,NA,"Linda Fairstein",NA,0,"9.78E+12",NA,"8/30/15",NA,"by Linda Fairstein","DEVIL'S BRIDGE",NA,1
"Ace",0,NA,"Ilona Andrews",NA,0,"9.78E+12",NA,"8/23/15",NA,"by Ilona Andrews","MAGIC SHIFTS",NA,1
"St. Martin's",0,NA,"Sherrilyn Kenyon","1250029953",0,"9.78E+12",NA,"8/23/15",NA,"by Sherrilyn Kenyon","DRAGONBANE",NA,1
"Jove",0,NA,"Christine Feehan, Maggie Shayne and Lori Herter","None",0,"9.78E+12",NA,"8/23/15",NA,"by Christine Feehan, Maggie Shayne and Lori Herter","EDGE OF DARKNESS",NA,1
"Putnam",0,NA,"W E B Griffin and William E Butterworth IV",NA,0,"9.78E+12",NA,"8/23/15",NA,"by W. E. B. Griffin and William E. Butterworth IV","DEADLY ASSETS",NA,1
"Harlequin",0,NA,"Susan Mallery","1460384016",0,"9.78E+12",NA,"8/16/15",NA,"by Susan Mallery","THRILL ME",NA,1
"Jove",0,NA,"Jayne Castle","None",0,"9.78E+12",NA,"8/16/15",NA,"by Jayne Castle","SIREN'S CALL",NA,1
"Minotaur",0,NA,"C J Box","146688150X",0,"9.78E+12",NA,"8/16/15",NA,"by C. J. Box","BADLANDS",NA,1
"Zebra/Mulholland",0,NA,"Lisa Jackson","1420136062",0,"9.78E+12",NA,"8/16/15",NA,"by Lisa Jackson","NEVER DIE ALONE",NA,1
"NAL",0,NA,"JR Ward","None",0,"9.78E+12",NA,"8/16/15",NA,"by  J.R. Ward","THE BOURBON KINGS",NA,1
"Bantam",0,NA,"Kathy Reichs","345544056",0,"9.78E+12",NA,"8/9/15",NA,"by Kathy Reichs","SPEAKING IN BONES",NA,1
"Crown",0,NA,"Ernest Cline","804137250",0,"9.78E+12",NA,"8/2/15",NA,"by Ernest Cline","ARMADA",NA,1
"Jove",0,NA,"Christine Feehan","None",0,"9.78E+12",NA,"7/26/15",NA,"by Christine Feehan","EARTH BOUND",NA,1
"Forever",0,NA,"Kristen Ashley",NA,0,"9.78E+12",NA,"7/19/15",NA,"by Kristen Ashley","RIDE STEADY",NA,1
"Dutton",0,NA,"Brad Taylor",NA,0,"9.78E+12",NA,"7/19/15",NA,"by Brad Taylor","THE INSIDER THREAT",NA,1
"HQN",0,NA,"Susan Mallery","None",0,"9.78E+12",NA,"7/19/15",NA,"by Susan Mallery","KISS ME",NA,1
"Zebra",0,NA,"Fern Michaels","1420135953",0,"9.78E+12",NA,"7/19/15",NA,"by Fern Michaels","IN PLAIN SIGHT",NA,1
"Bantam",0,NA,"Janet Evanovich and Phoef Sutton","553392727",0,"9.78E+12",NA,"7/12/15",NA,"by Janet Evanovich and Phoef Sutton","WICKED CHARMS",NA,1
"Avon",0,NA,"Maya Banks","62312510",0,"9.78E+12",NA,"7/12/15",NA,"by Maya Banks","SAFE AT LAST",NA,1
"Ballantine",0,NA,"Jude Deveraux","345541863",0,"9.78E+12",NA,"7/12/15",NA,"by Jude Deveraux","EVER AFTER",NA,1
"Berkley",0,NA,"Laurell K Hamilton","698140303",0,"9.78E+12",NA,"6/28/15",NA,"by Laurell K. Hamilton","DEAD ICE",NA,1
"Signet",0,NA,"Mary Balogh","None",0,"9.78E+12",NA,"6/28/15",NA,"by Mary Balogh","ONLY A PROMISE",NA,1
"Denise Grover Swank",0,NA,"Denise Grover Swank","1939996236",0,"9.78E+12",NA,"6/28/15",NA,"by Denise Grover Swank","THE SUBSTITUTE",NA,1
"Dutton",0,NA,"Joseph Finder","069819084X",0,"9.78E+12","https://www.nytimes.com/2015/06/14/books/review/the-fixer-by-joseph-finder.html","6/28/15",NA,"by Joseph Finder","THE FIXER",NA,1
"Signet",0,NA,"K Bromberg","None",0,"9.78E+12",NA,"6/21/15",NA,"by K. Bromberg","SWEET ACHE",NA,1
"Berkley",0,NA,"Nalini Singh","None",0,"9.78E+12",NA,"6/21/15",NA,"by Nalini Singh","SHARDS OF HOPE",NA,1
"Mira",0,NA,"Stephanie Laurens","992278988",0,"9.78E+12",NA,"6/14/15",NA,"by Stephanie Laurens","A MATCH FOR MARCUS CYNSTER",NA,1
"Harlequin",0,NA,"Linda Lael Miller","1460381807",0,"9.78E+12",NA,"6/14/15",NA,"by Linda Lael Miller","THE MARRIAGE SEASON",NA,1
"Sydney Landon",0,NA,"Sydney Landon","None",0,"A00B00U1X88OQ",NA,"6/14/15",NA,"by Sydney Landon","MENDED",NA,1
"Atria Books",0,NA,"Lisa Jewell","1476703019",0,"9.78E+12",NA,"6/14/15",NA,"by Lisa Jewell","THE HOUSE WE GREW UP IN",NA,1
"Zebra",0,NA,"Kat Martin","None",0,"9.78E+12",NA,"6/14/15",NA,"by Kat Martin","AGAINST THE TIDE",NA,1
"Doubleday",0,NA,"Lincoln Child","385531419",0,"9.78E+12",NA,"5/31/15",NA,"by Lincoln Child","THE FORGOTTEN ROOM",NA,1
"Viking",0,NA,"Craig Johnson","698157516",0,"9.78E+12",NA,"5/31/15",NA,"by Craig Johnson","DRY BONES",NA,1
"Grand Central",0,NA,"Jeffery Deaver","145551716X",0,"9.78E+12",NA,"5/31/15",NA,"by Jeffery Deaver","SOLITUDE CREEK",NA,1
"Hoover Ink",0,NA,"Colleen Hoover and Tarryn Fisher","None",0,"A00B00TUXIF9G",NA,"5/31/15",NA,"by Colleen Hoover and Tarryn Fisher","NEVER NEVER",NA,1
"Jove",0,NA,"Christine Feehan","None",0,"9.78E+12",NA,"5/24/15",NA,"by Christine Feehan","CAT'S LAIR",NA,1
"Atria",0,NA,"John Lescroart",NA,0,"9.78E+12",NA,"5/24/15",NA,"by John Lescroart","THE FALL",NA,1
"HQN",0,NA,"Susan Mallery","None",0,"9.78E+12",NA,"5/17/15",NA,"by Susan Mallery","HOLD ME",NA,1
"St. Martin's",0,NA,"Iris Johansen","1250020077",0,"9.78E+12",NA,"5/17/15",NA,"by Iris Johansen","YOUR NEXT BREATH",NA,1
"Elle Kennedy",0,NA,"Elle Kennedy","None",0,"9.78E+12",NA,"5/17/15",NA,"by Elle Kennedy","THE MISTAKE",NA,1
"Denise Grover Swank",0,NA,"Denise Grover Swank","1939996260",0,"9.78E+12",NA,"5/17/15",NA,"by Denise Grover Swank","THIRTY-FOUR AND A HALF PREDICAMENTS",NA,1
"Rerum Industries",0,NA,"R L Mathewson","988573237",0,"9.78E+12",NA,"5/17/15",NA,"by R. L. Mathewson","DOUBLE DARE",NA,1
"Putnam",0,NA,"Amanda Quick","1101621044",0,"9.78E+12",NA,"5/10/15",NA,"by Amanda Quick","GARDEN OF LIES",NA,1
"Morrow/HarperCollins",0,NA,"Jay Crownover","62333089",0,"9.78E+12",NA,"5/10/15",NA,"by Jay Crownover","ASA",NA,1
"InterMix",0,NA,"Penelope Douglas","None",0,"9.78E+12",NA,"5/10/15",NA,"by Penelope Douglas","AFLAME",NA,1
"Simon & Schuster",0,NA,"Christina Lauren","1476778019",0,"9.78E+12",NA,"5/3/15",NA,"by Christina Lauren","BEAUTIFUL SECRET",NA,1
"Aurora Rose Reynolds",0,NA,"Aurora Rose Reynolds","None",0,"A00B00VNAB1MW",NA,"5/3/15",NA,"by Aurora Rose Reynolds","UNTIL JULY",NA,1
"Ballantine",0,NA,"Jude Deveraux","None",0,"9.78E+12",NA,"5/3/15",NA,"by Jude Deveraux","TRUE LOVE",NA,1
"Jove",0,NA,"Kay Hooper","None",0,"9.78E+12",NA,"4/26/15",NA,"by Kay Hooper","A DEADLY WEB",NA,1
"Atria",0,NA,"Abbi Glines","1476776105",0,"9.78E+12",NA,"4/26/15",NA,"by Abbi Glines","WHEN I'M GONE",NA,1
"Atlantic Monthly",0,NA,"Donna Leon","802191835",0,"9.78E+12",NA,"4/26/15",NA,"by Donna Leon","FALLING IN LOVE",NA,1
"Oak Press",0,NA,"Bella Andre","1938127595",0,"9.78E+12",NA,"4/26/15",NA,"by Bella Andre","ALL I EVER NEED IS YOU",NA,1
"Berkley",0,NA,"Jill Shalvis",NA,0,"9.78E+12",NA,"4/26/15",NA,"by Jill Shalvis","STILL THE ONE",NA,1
"Berkley",0,NA,"Joanna Wylde","None",0,"9.78E+12",NA,"4/26/15",NA,"by Joanna Wylde","SILVER BASTARD",NA,1
"New American Library",0,NA,"J R Ward","None",0,"9.78E+12",NA,"4/19/15",NA,"by J. R. Ward","THE SHADOWS",NA,1
"Minotaur",0,NA,"Steve Berry","1466862602",0,"9.78E+12",NA,"4/19/15",NA,"by Steve Berry","THE PATRIOT THREAT",NA,1
"St. Martin's Griffin",0,NA,"Kylie Scott","1466854227",0,"9.78E+12",NA,"4/19/15",NA,"by Kylie Scott","DEEP",NA,1
"Avon",0,NA,"Eloisa James","None",0,"9.78E+12",NA,"4/19/15",NA,"by Eloisa James","FOUR NIGHTS WITH THE DUKE",NA,1
"Del Rey",0,NA,"Peter V Brett","804177473",0,"9.78E+12",NA,"4/19/15",NA,"by Peter V. Brett","THE SKULL THRONE",NA,1
"Julia Kent",0,NA,"Julia Kent","None",0,"A00B00S2TO9JY",NA,"4/12/15",NA,"by Julia Kent","SHOPPING FOR A BILLIONAIRE",NA,1
"Kensington",0,NA,"Gregg Olsen","None",0,"9.78E+12",NA,"4/12/15",NA,"by Gregg Olsen","A WICKED SNOW",NA,1
"Putnam",0,NA,"Randy Wayne White",NA,0,"9.78E+12",NA,"4/12/15",NA,"by Randy Wayne White","CUBA STRAITS",NA,1
"Simon & Schuster",0,NA,"Katy Evans","1501101560",0,"9.78E+12",NA,"4/12/15",NA,"by Katy Evans","MANWHORE",NA,1
"Harper",0,NA,"Jacqueline Winspear","62220578",0,"9.78E+12",NA,"4/5/15",NA,"by Jacqueline Winspear","A DANGEROUS PLACE",NA,1
"Harper",0,NA,"Michael Crichton","61750239",0,"9.78E+12","https://www.nytimes.com/2002/11/24/books/it-s-the-little-things.html","4/5/15",NA,"by Michael Crichton","PREY",NA,1
"Kristen Ashley",0,NA,"Kristen Ashley","None",0,"A00B00S5B70BS",NA,"4/5/15",NA,"by Kristen Ashley","SOARING",NA,1
"Pepper Winters",0,NA,"Pepper Winters","None",0,"A00B00UIPVOMK",NA,"4/5/15",NA,"by Pepper Winters","MONSTERS IN THE DARK",NA,1
"Atria",0,NA,"Colleen Hoover","1476791465",0,"9.78E+12",NA,"3/29/15",NA,"by Colleen Hoover","CONFESS",NA,1
"Ace",0,NA,"Patricia Briggs",NA,0,"9.78E+12",NA,"3/22/15",NA,"by Patricia Briggs","DEAD HEAT",NA,1
"Berkley",0,NA,"Marie Force",NA,0,"9.78E+12",NA,"3/22/15",NA,"by Marie Force","AND I LOVE HER",NA,1
"Knopf",0,NA,"Kazuo Ishiguro","030727103X",0,"9.78E+12","https://www.nytimes.com/2015/03/01/books/review/kazuo-ishiguros-the-buried-giant.html","3/22/15",NA,"by Kazuo Ishiguro","THE BURIED GIANT",NA,1
"St. Martin's Press",0,NA,"Jeffrey Archer","1250034507",0,"9.78E+12",NA,"3/15/15",NA,"by Jeffrey Archer","MIGHTIER THAN THE SWORD",NA,1
"Avon/HarperCollins",0,NA,"Lynsay Sands",NA,0,"9.78E+12",NA,"3/15/15",NA,"by Lynsay Sands","THE IMMORTAL WHO LOVED ME",NA,1
"Holt",0,NA,"Richard Price writing as Harry Brandt","1429974125",0,"9.78E+12",NA,"3/8/15",NA,"by Richard Price writing as Harry Brandt","THE WHITES",NA,1
"Forever/Grand Central",0,NA,"Jodi Ellen Malpas","1455559385",0,"9.78E+12",NA,"3/1/15",NA,"by Jodi Ellen Malpas","ONE NIGHT: UNVEILED",NA,1
"Putnam",0,NA,"Alex Berenson",NA,0,"9.78E+12",NA,"3/1/15",NA,"by Alex Berenson","TWELVE DAYS",NA,1
"Pocket Star",0,NA,"Christina Lauren","None",0,"9.78E+12",NA,"2/22/15",NA,"by Christina Lauren","BEAUTIFUL BELOVED",NA,1
"Science Future Press",0,NA,"J A Huss","1936413787",0,"9.78E+12",NA,"2/22/15",NA,"by J. A. Huss","THREE, TWO, ONE (321)",NA,1
"Jove",0,NA,"Christine Feehan","698180569",0,"9.78E+12",NA,"2/15/15",NA,"by Christine Feehan","VIPER GAME",NA,1
"Jamie McGuire",0,NA,"Jamie McGuire","None",0,"A00B00Q6JAL76",NA,"2/15/15",NA,"by Jamie McGuire","BEAUTIFUL REDEMPTION",NA,1
"Avon/HarperCollins",0,NA,"Julia Quinn","None",0,"9.78E+12",NA,"2/15/15",NA,"by Julia Quinn","THE SECRETS OF SIR RICHARD KENWORTHY",NA,1
"Avon/HarperCollins",0,NA,"Jeaniene Frost","62075829",0,"9.78E+12",NA,"2/15/15",NA,"by Jeaniene Frost","BOUND BY FLAMES",NA,1
"Avon/HarperCollins",0,NA,"Maya Banks","None",0,"9.78E+12",NA,"2/15/15",NA,"by Maya Banks","IN HIS KEEPING",NA,1
"Delacorte",0,NA,"Karen Marie Moning","440339812",0,"9.78E+12",NA,"2/8/15",NA,"by Karen Marie Moning","BURNED",NA,1
"St. Martin's",0,NA,"Sarah Addison Allen","1250019842",0,"9.78E+12",NA,"2/8/15",NA,"by Sarah Addison Allen","FIRST FROST",NA,1
"Vintage",0,NA,"Rob Thomas and Jennifer Graham","None",0,"9.78E+12",NA,"2/8/15",NA,"by Rob Thomas and Jennifer Graham","VERONICA MARS: MR. KISS AND TELL",NA,1
"Dutton",0,NA,"Tami Hoag","698157273",0,"9.78E+12",NA,"2/1/15",NA,"by Tami Hoag","COLD COLD HEART",NA,1
"Harlequin",0,NA,"Marie Force","1426898762",0,"9.78E+12",NA,"2/1/15",NA,"by Marie Force","FATAL SCANDAL",NA,1
"Harper Sloan",0,NA,"Harper Sloan","None",0,"A00B00RSL6G2K",NA,"2/1/15",NA,"by Harper Sloan","CORPS SECURITY: THE SERIES",NA,1
"Putnam",0,NA,"Jayne Ann Krentz","1101621001",0,"9.78E+12",NA,"1/25/15",NA,"by Jayne Ann Krentz","TRUST NO ONE",NA,1
"Del Rey",0,NA,"Pierce Brown","345539826",0,"9.78E+12",NA,"1/25/15",NA,"by Pierce Brown","GOLDEN SON",NA,1
"Zebra/Kensington",0,NA,"Fern Michaels","None",0,"9.78E+12",NA,"1/18/15",NA,"by Fern Michaels","EYES ONLY",NA,1
"Dutton",0,NA,"Brad Taylor",NA,0,"9.78E+12",NA,"1/18/15",NA,"by Brad Taylor","NO FORTUNATE SON",NA,1
"Putnam",0,NA,"W E B Griffin and William E Butterworth IV",NA,0,"9.78E+12",NA,"1/18/15",NA,"by W. E. B. Griffin and William E. Butterworth IV","THE ASSASSINATION OPTION",NA,1
"Mira",0,NA,"Sherryl Woods","1460345797",0,"9.78E+12",NA,"1/18/15",NA,"by Sherryl Woods","DOGWOOD HILL",NA,1
"Penguin Press",0,"https://www.nytimes.com/2014/02/27/books/redeployment-iraq-war-stories-by-phil-klay.html","Phil Klay","1594204993",0,"9.78E+12","https://www.nytimes.com/2014/03/09/books/review/redeployment-by-phil-klay.html","1/4/15",NA,"by Phil Klay","REDEPLOYMENT",NA,1
"Jove",0,NA,"Laurell K Hamilton","None",0,"9.78E+12",NA,"12/21/14",NA,"by Laurell K. Hamilton","JASON",NA,1
"Atria",0,NA,"Abbi Glines","1476776083",0,"9.78E+12",NA,"12/21/14",NA,"by Abbi Glines","YOU WERE MINE",NA,1
"Ampersand",0,NA,"Kristen Pro","None",0,"9.78E+12",NA,"12/21/14",NA,"by Kristen Proby","FOREVER WITH ME",NA,1
"Harlequin",0,NA,"Gena Showalter",NA,0,"9.78E+12",NA,"12/14/14",NA,"by Gena Showalter","THE DARKEST TOUCH",NA,1
"St. Martin's",0,NA,"Lisa Scottoline","1250027683",0,"9.78E+12",NA,"12/14/14",NA,"by Lisa Scottoline","BETRAYED",NA,1
"Avon/HarperCollins",0,NA,"Sarah MacLean","62065416",0,"9.78E+12",NA,"12/14/14",NA,"by Sarah MacLean","NEVER JUDGE A LADY BY HER COVER",NA,1
"Bantam",0,NA,"Janet Evanovich and Lee Goldberg","None",0,"9.78E+12",NA,"12/7/14",NA,"by Janet Evanovich and Lee Goldberg","THE JOB",NA,1
"Simon & Schuster",0,NA,"Richard Paul Evans","1476728208",0,"9.78E+12",NA,"12/7/14",NA,"by Richard Paul Evans","THE MISTLETOE PROMISE",NA,1
"Helen Cooper",0,NA,"Helen Cooper","1940218365",0,"9.78E+12",NA,"11/23/14",NA,"by Helen Cooper","ALPHA BILLIONAIRE 3",NA,1
"Deborah Bladon",0,NA,"Deborah Bladon","None",0,"9.78E+12",NA,"11/23/14",NA,"by Deborah Bladon","RUIN: PART 3",NA,1
"Berkley",0,NA,"Marie Force",NA,0,"9.78E+12",NA,"11/23/14",NA,"by Marie Force","I SAW HER STANDING THERE",NA,1
"Deborah Bladon",0,NA,"Deborah Bladon","None",0,"9.78E+12",NA,"11/23/14",NA,"by Deborah Bladon","RUIN: PART 1",NA,1
"Gallery Books",0,NA,"Christina Lauren","1476777977",0,"9.78E+12",NA,"11/23/14",NA,"by Christina Lauren","DIRTY ROWDY THING",NA,1
"DAW",0,NA,"Patrick Rothfuss",NA,0,"9.78E+12",NA,"11/16/14",NA,"by Patrick Rothfuss","THE SLOW REGARD OF SILENT THINGS",NA,1
"Delacorte",0,NA,"Danielle Steel","None",0,"9.78E+12",NA,"11/16/14",NA,"by Danielle Steel","PEGASUS",NA,1
"Harlequin",0,NA,"Susan Mallery","1459256476",0,"9.78E+12",NA,"11/16/14",NA,"by Susan Mallery","YOURS FOR CHRISTMAS",NA,1
"Pantheon",0,NA,"Alexander McCall Smith","None",0,"9.78E+12",NA,"11/16/14",NA,"by Alexander McCall Smith","THE HANDSOME MAN'S DE LUXE CAF��",NA,1
